 Accel_x, Accel_y, Accel_z, Gyr_x, Gyr_y, Gyr_z
-0.97,0.16,-0.1,1.47,1.96,4.48
-0.97,0.16,-0.09,0.77,1.82,4.06
-0.96,0.16,-0.09,0,1.12,4.13
-0.97,0.16,-0.09,-0.84,-0.21,3.92
-0.99,0.15,-0.1,-1.54,-1.89,4.06
-0.99,0.16,-0.11,-2.73,-2.45,4.62
-1,0.16,-0.12,-3.78,-2.8,5.46
-1,0.17,-0.13,-4.62,-2.87,5.67
-0.99,0.18,-0.13,-5.18,-2.8,6.02
-0.98,0.2,-0.13,-6.23,-2.59,5.95
-0.98,0.22,-0.13,-7.14,-1.96,5.46
-0.98,0.23,-0.13,-7.56,-1.96,5.46
-0.98,0.24,-0.13,-6.79,-1.89,5.18
-0.98,0.24,-0.13,-5.11,-1.05,5.32
-0.98,0.24,-0.13,-2.17,0,5.67
-0.97,0.24,-0.13,0.49,0.49,6.3
-0.96,0.23,-0.13,2.24,0.84,7
-0.95,0.23,-0.13,3.57,0.28,7.63
-0.95,0.24,-0.14,4.76,-0.49,8.47
-0.95,0.25,-0.14,5.46,-0.98,9.45
-0.95,0.27,-0.13,5.18,-0.91,9.8
-0.95,0.28,-0.12,5.81,-0.84,10.01
-0.95,0.28,-0.11,6.93,-0.21,10.01
-0.96,0.27,-0.13,7.49,0.42,10.5
-0.96,0.25,-0.15,8.82,1.4,11.13
-0.96,0.23,-0.16,10.36,2.59,11.97
-0.97,0.22,-0.16,12.25,3.29,12.81
-0.96,0.22,-0.16,12.88,2.94,13.02
-0.96,0.21,-0.14,13.09,1.33,13.16
-0.96,0.22,-0.13,12.95,0.98,11.97
-0.85,0.28,-0.09,5.53,4.27,7.7
-0.98,0.22,-0.14,8.4,2.38,9.38
-0.99,0.22,-0.14,6.09,0,9.52
-1,0.22,-0.14,6.02,-2.1,10.36
-0.98,0.23,-0.14,5.11,-1.89,9.24
-0.97,0.21,-0.14,6.02,0.14,8.61
-0.96,0.19,-0.14,7.56,0.98,6.86
-0.94,0.16,-0.15,9.8,2.1,6.51
-0.94,0.16,-0.15,12.74,1.4,6.44
-0.95,0.18,-0.15,9.8,-0.28,5.74
-0.96,0.23,-0.15,5.81,-2.73,6.23
-0.98,0.27,-0.14,1.12,-5.6,6.65
-0.94,0.35,-0.11,-4.06,-4.48,5.67
-1,0.3,-0.12,-4.69,-5.04,5.6
-1.02,0.27,-0.13,-3.85,-6.51,4.9
-0.96,0.24,-0.12,-0.63,-4.62,3.01
-0.95,0.21,-0.12,3.15,-2.59,3.29
-0.97,0.18,-0.14,4.06,-2.24,3.78
-0.99,0.16,-0.14,2.03,-3.71,3.5
-0.99,0.15,-0.13,-0.77,-5.25,2.45
-0.96,0.16,-0.12,-5.46,-4.62,0.91
-0.97,0.15,-0.13,-7.56,-6.23,1.75
-0.96,0.18,-0.14,-11.27,-8.4,1.89
-0.97,0.21,-0.14,-14.14,-10.22,2.59
-0.98,0.23,-0.14,-15.61,-9.73,2.52
-0.99,0.24,-0.14,-16.03,-8.4,0.91
-0.99,0.23,-0.14,-14.35,-8.12,-0.7
-0.99,0.21,-0.14,-10.5,-8.4,-1.4
-0.99,0.21,-0.14,-8.19,-8.96,-2.17
-0.99,0.21,-0.13,-7.98,-9.31,-2.66
-0.99,0.21,-0.12,-8.33,-10.22,-3.22
-0.99,0.21,-0.11,-9.8,-11.48,-3.5
-0.98,0.2,-0.11,-9.52,-11.97,-3.78
-0.97,0.2,-0.12,-8.82,-11.62,-5.39
-0.96,0.2,-0.13,-8.61,-11.06,-5.67
-0.95,0.2,-0.13,-8.26,-11.69,-5.04
-0.96,0.21,-0.13,-9.31,-13.16,-3.92
-0.98,0.21,-0.13,-10.57,-13.86,-2.66
-1,0.2,-0.12,-11.06,-12.81,-2.17
-1.01,0.19,-0.11,-10.22,-12.88,-2.94
-1,0.19,-0.1,-8.26,-13.09,-4.55
-1,0.18,-0.1,-7.21,-13.65,-5.53
-1,0.19,-0.09,-6.16,-13.93,-5.81
-0.99,0.2,-0.08,-6.3,-13.79,-7.7
-0.97,0.19,-0.08,-6.23,-12.95,-8.26
-0.96,0.17,-0.08,-7.98,-12.46,-7.21
-0.97,0.17,-0.08,-10.92,-13.3,-5.53
-0.99,0.18,-0.07,-13.3,-14.21,-3.36
-1.01,0.19,-0.07,-14.56,-14.63,-1.4
-1.02,0.2,-0.07,-14.21,-14.7,-1.4
-1.01,0.21,-0.06,-12.6,-14.63,-2.45
-1.01,0.21,-0.06,-12.04,-14,-3.57
-1,0.21,-0.06,-10.57,-12.81,-5.18
-0.99,0.21,-0.06,-10.29,-11.83,-7.07
-0.98,0.19,-0.05,-11.13,-9.8,-7.7
-0.98,0.18,-0.05,-11.34,-9.17,-7.63
-0.99,0.18,-0.06,-13.23,-9.59,-7.49
-0.99,0.18,-0.05,-14.91,-9.66,-7
-0.98,0.2,-0.05,-15.75,-10.29,-6.44
-0.98,0.2,-0.05,-17.01,-10.5,-5.67
-0.97,0.21,-0.05,-17.08,-10.64,-4.76
-0.96,0.22,-0.04,-16.31,-10.92,-3.15
-0.96,0.22,-0.03,-15.47,-10.71,-2.52
-0.96,0.23,-0.02,-15.61,-10.5,-2.03
-0.97,0.23,-0.03,-16.59,-9.24,-2.52
-0.98,0.22,-0.03,-15.75,-7.42,-2.73
-0.99,0.22,-0.05,-14.77,-6.58,-3.08
-0.99,0.23,-0.06,-13.44,-6.23,-3.22
-0.99,0.23,-0.07,-10.78,-6.51,-2.94
-0.96,0.19,-0.04,2.03,-2.1,-0.91
-1.01,0.3,-0.05,-5.6,-6.3,-2.31
-0.98,0.25,-0.02,-3.15,-9.03,-2.03
-0.97,0.27,-0.02,-3.5,-8.96,-1.12
-0.96,0.27,-0.01,-4.69,-9.87,-2.17
-0.96,0.23,-0.02,-3.85,-9.52,-1.05
-0.97,0.22,-0.02,-2.24,-9.45,-1.12
-0.98,0.21,-0.02,-1.26,-9.94,-1.47
-0.99,0.2,-0.02,-1.54,-10.01,-1.19
-1,0.2,-0.02,-1.26,-9.94,-0.91
-1,0.2,-0.03,-1.19,-9.52,-1.96
-1,0.19,-0.04,-0.98,-9.17,-2.66
-0.99,0.2,-0.03,0.07,-8.61,-2.73
-0.98,0.21,-0.02,0.28,-8.61,-3.01
-0.98,0.22,-0.02,0.07,-8.75,-2.94
-0.98,0.23,-0.01,0.77,-8.96,-2.94
-0.98,0.23,0,0.84,-9.1,-2.24
-0.98,0.21,0,-1.33,-8.61,-0.77
-0.97,0.21,0,-1.05,-8.26,-0.42
-0.97,0.21,-0.01,-1.96,-8.33,-0.84
-0.97,0.2,-0.01,-2.03,-7.91,0
-0.99,0.2,-0.01,-1.4,-7.42,1.19
-1,0.22,-0.02,-1.82,-7.14,1.26
-0.99,0.16,-0.02,3.71,-5.04,2.52
-1,0.25,-0.04,0.84,-3.57,2.66
-1,0.25,-0.02,-2.03,-5.04,-0.49
-0.99,0.22,-0.01,-0.98,-4.2,-0.49
-0.97,0.21,-0.01,-1.47,-4.41,-0.49
-0.96,0.21,-0.01,-1.54,-4.83,-0.91
-0.96,0.22,-0.01,-1.75,-5.32,-0.49
-0.96,0.23,-0.02,-1.47,-5.18,0.07
-0.98,0.23,-0.02,-1.89,-5.04,0.28
-0.98,0.23,-0.02,-1.05,-4.97,0.56
-0.99,0.22,-0.02,-0.42,-5.11,0.77
-0.99,0.22,-0.02,0.63,-4.97,0.35
-0.99,0.22,-0.02,1.12,-4.9,0
-0.99,0.21,-0.01,1.61,-4.62,-0.42
-0.99,0.21,-0.01,1.61,-4.62,-0.56
-0.98,0.21,-0.01,1.75,-4.62,-0.98
-0.99,0.2,-0.02,1.89,-5.25,-0.98
-0.99,0.21,-0.02,2.24,-5.81,-1.26
-0.99,0.21,-0.01,2.1,-6.02,-1.4
-0.99,0.21,-0.02,2.73,-5.6,-1.54
-0.99,0.21,-0.01,3.08,-5.53,-1.96
-0.98,0.21,-0.02,3.36,-5.39,-1.96
-0.98,0.2,-0.02,3.36,-5.18,-2.03
-0.99,0.2,-0.03,3.15,-5.11,-2.1
-0.99,0.2,-0.03,2.94,-4.9,-1.82
-0.98,0.2,-0.03,2.31,-4.69,-1.19
-0.99,0.19,-0.03,1.89,-4.76,-0.7
-0.98,0.19,-0.03,1.96,-4.55,-0.77
-0.99,0.2,-0.02,2.17,-4.69,-0.63
-0.99,0.2,-0.02,2.24,-4.9,-0.49
-0.99,0.2,-0.02,2.03,-4.76,-0.56
-0.99,0.19,-0.02,2.45,-5.04,-0.28
-0.99,0.19,-0.02,3.36,-4.83,-0.14
-0.99,0.19,-0.02,3.36,-4.69,0.14
-0.99,0.19,-0.02,2.87,-4.06,-0.07
-0.99,0.19,-0.03,2.03,-3.92,-0.14
-0.99,0.19,-0.03,1.12,-4.13,-0.07
-0.98,0.19,-0.02,0.98,-3.78,0
-0.98,0.19,-0.02,0.42,-3.64,-0.07
-0.98,0.19,-0.02,-0.35,-3.64,-0.42
-0.99,0.19,-0.01,-0.84,-4.06,-0.21
-0.99,0.2,-0.01,-1.33,-3.78,-0.28
-0.98,0.2,-0.01,-1.89,-3.78,-0.28
-0.98,0.2,-0.02,-2.31,-3.5,-0.42
-0.98,0.2,-0.02,-2.87,-3.57,-0.35
-0.98,0.21,-0.03,-3.22,-2.87,-0.28
-0.98,0.2,-0.04,-3.5,-2.45,-0.21
-0.98,0.2,-0.04,-3.99,-2.03,-0.35
-0.98,0.2,-0.05,-3.5,-2.03,-0.35
-0.99,0.21,-0.04,-2.87,-2.1,-0.7
-0.99,0.22,-0.04,-2.17,-2.17,-0.63
-0.98,0.23,-0.04,-1.33,-2.59,-0.91
-0.98,0.23,-0.04,-0.56,-2.73,-1.47
-0.97,0.23,-0.04,0.14,-3.5,-1.19
-0.97,0.23,-0.05,0.63,-3.92,-0.7
-0.98,0.21,-0.05,1.33,-4.06,0
-0.98,0.21,-0.05,1.75,-4.06,0.14
-0.98,0.2,-0.04,1.75,-4.34,0.56
-0.98,0.2,-0.04,1.61,-4.41,0.7
-0.99,0.2,-0.04,1.19,-4.41,1.12
-0.99,0.2,-0.04,1.4,-4.76,1.05
-0.99,0.2,-0.04,1.33,-4.69,0.63
-0.98,0.19,-0.04,1.26,-4.9,0.84
-0.98,0.19,-0.03,1.47,-4.62,1.05
-0.99,0.19,-0.03,1.33,-4.41,1.05
-0.99,0.18,-0.03,0.98,-4.41,1.05
-0.99,0.18,-0.04,0.56,-4.55,1.05
-0.99,0.18,-0.04,0.28,-4.48,0.91
-1,0.19,-0.03,0,-4.27,0.63
-0.99,0.18,-0.03,-0.14,-4.34,0.21
-0.99,0.18,-0.03,-0.49,-4.55,0
-0.99,0.18,-0.03,-0.7,-4.34,-0.07
-1,0.18,-0.03,-0.77,-3.99,-0.7
-0.99,0.19,-0.03,-1.05,-4.41,-0.7
-0.98,0.2,-0.03,-1.33,-4.69,-0.84
-0.98,0.21,-0.03,-1.05,-5.39,-0.49
-0.98,0.21,-0.03,-0.77,-5.81,-0.7
-0.98,0.22,-0.03,0.28,-6.16,-0.21
-0.99,0.22,-0.04,0.77,-6.09,-0.21
-0.98,0.22,-0.04,1.82,-6.23,0.14
-0.98,0.21,-0.04,3.36,-5.88,0.21
-0.98,0.21,-0.03,4.13,-6.16,0
-0.98,0.21,-0.03,4.83,-5.95,-0.35
-0.98,0.21,-0.03,5.25,-6.09,-0.35
-0.98,0.22,-0.03,5.46,-5.95,-0.35
-0.98,0.22,-0.03,5.74,-6.09,0
-0.97,0.22,-0.03,6.65,-6.16,0.28
-0.98,0.21,-0.04,7.84,-6.44,0.84
-0.98,0.21,-0.03,9.1,-7,1.4
-0.98,0.2,-0.03,10.08,-7,1.19
-0.99,0.2,-0.03,10.99,-7,1.05
-0.99,0.19,-0.03,11.41,-7.35,1.33
-0.99,0.19,-0.02,11.97,-6.93,1.12
-0.99,0.18,-0.03,12.39,-6.37,0.77
-0.99,0.18,-0.03,12.32,-6.58,0.56
-0.99,0.18,-0.03,12.53,-6.86,0.56
-0.99,0.18,-0.02,12.88,-6.44,0.28
-1,0.18,-0.02,12.53,-5.95,0.21
-1,0.17,-0.02,11.83,-5.88,0.42
-1,0.17,-0.01,11.13,-5.74,0.56
-1,0.16,-0.01,10.64,-4.97,0.77
-1,0.15,-0.01,10.08,-4.9,0.77
-1,0.15,-0.01,8.75,-4.9,0.7
-1,0.15,-0.02,7.42,-5.25,0.63
-1.01,0.16,-0.02,6.23,-5.04,0.21
-1.01,0.16,-0.01,5.11,-4.48,0.14
-1.01,0.17,0,3.99,-3.71,-0.77
-1,0.16,-0.01,2.52,-3.71,-0.91
-1,0.17,-0.01,1.82,-3.43,-1.33
-1,0.18,0,1.33,-3.29,-1.47
-0.99,0.18,-0.01,0.21,-2.94,-1.75
-0.99,0.19,-0.01,-1.61,-2.73,-1.05
-0.98,0.19,-0.01,-3.01,-2.66,-1.12
-0.99,0.19,-0.02,-3.57,-2.66,-1.05
-0.99,0.19,-0.01,-4.69,-2.45,-1.05
-0.99,0.19,-0.01,-5.04,-2.17,-1.12
-0.96,0.21,-0.02,4.06,1.75,-14.84
-1.01,0.19,-0.03,-0.63,-0.98,-4.69
-0.98,0.19,0,-6.79,-2.1,-1.54
-0.98,0.21,-0.01,-7.56,-3.36,-1.26
-0.97,0.22,-0.02,-7.7,-4.27,-0.7
-0.98,0.2,-0.03,-0.63,-2.59,-4.97
-0.98,0.22,-0.03,-4.06,-0.7,-3.43
-0.98,0.22,-0.02,-7.84,-0.91,0.21
-0.99,0.2,-0.03,-8.4,-2.1,1.68
-0.99,0.19,-0.03,-8.12,-3.29,1.96
-0.99,0.2,-0.03,-7.91,-3.08,1.68
-0.99,0.2,-0.03,-7.84,-2.66,0.35
-0.99,0.2,-0.02,-7.56,-2.87,-0.14
-0.98,0.21,-0.03,-6.93,-3.29,-0.7
-0.98,0.22,-0.02,-5.46,-3.99,-0.91
-0.98,0.22,-0.03,-4.55,-4.55,-1.05
-0.98,0.22,-0.03,-3.92,-5.39,-1.47
-0.98,0.21,-0.02,-3.85,-5.6,-1.4
-0.98,0.21,-0.02,-2.8,-5.04,-1.05
-0.98,0.21,-0.03,-0.77,-5.46,-0.63
-0.99,0.19,-0.03,-1.26,-4.2,0.35
-0.99,0.18,-0.02,-0.35,-3.64,0.63
-0.99,0.18,-0.01,-0.49,-3.43,0.14
-0.99,0.18,-0.01,-2.66,-2.03,-0.35
-0.99,0.18,-0.01,-4.41,-0.91,-0.07
-1,0.17,-0.02,-5.46,0.35,17.78
-1,0.18,-0.02,-5.81,-0.7,0.35
-0.99,0.19,-0.02,-6.16,-1.89,0
-0.99,0.19,-0.02,-6.3,-1.54,-0.14
-0.98,0.2,-0.02,-5.81,-1.61,0.14
-0.98,0.2,-0.03,-5.46,-1.96,0.07
-0.99,0.2,-0.02,-4.48,-1.89,0
-0.99,0.2,-0.03,-3.92,-1.75,-0.07
-0.99,0.2,-0.04,-2.73,-1.47,-0.35
-0.99,0.2,-0.03,-1.33,-2.38,-0.28
-0.99,0.2,-0.03,-0.77,-3.08,-0.49
-0.99,0.19,-0.03,-0.63,-3.01,-0.98
-0.99,0.19,-0.02,-1.05,-2.38,-0.77
-0.99,0.19,-0.02,-1.75,-2.31,-0.77
-0.99,0.19,-0.03,-2.59,-2.66,-1.05
-0.99,0.19,-0.04,-2.31,-3.08,-1.26
-0.99,0.2,-0.04,-1.26,-3.57,-1.12
-0.99,0.2,-0.03,-0.98,-4.13,-1.33
-0.98,0.19,-0.03,-0.35,-3.57,-1.12
-0.99,0.18,-0.03,0.21,-3.29,-0.84
-0.99,0.18,-0.03,-0.49,-2.8,-1.05
-0.99,0.18,-0.03,-0.98,-3.01,-1.12
-0.99,0.18,-0.04,-1.75,-3.36,-1.12
-0.99,0.18,-0.04,-2.03,-3.5,-1.4
-1,0.18,-0.04,-2.38,-3.43,-1.54
-0.99,0.19,-0.04,-1.68,-3.71,-1.54
-0.99,0.19,-0.04,-0.77,-3.71,-2.1
-0.99,0.19,-0.04,-0.14,-3.71,-2.03
-0.98,0.19,-0.04,0.7,-3.57,-1.82
-0.98,0.19,-0.03,1.12,-3.5,-1.82
-0.98,0.19,-0.03,0.98,-3.92,-2.24
-0.98,0.19,-0.03,1.19,-4.62,-1.47
-0.99,0.19,-0.03,1.19,-5.04,-1.68
-0.99,0.19,-0.04,1.89,-5.04,-1.89
-0.99,0.19,-0.04,2.31,-5.25,-2.17
-1,0.19,-0.04,2.8,-5.25,-2.52
-0.99,0.19,-0.04,3.57,-4.97,-2.66
-0.99,0.18,-0.04,3.78,-4.55,-2.87
-0.99,0.18,-0.03,3.64,-4.27,-3.29
-0.99,0.17,-0.03,3.64,-4.83,-3.22
-0.99,0.17,-0.03,3.85,-5.11,-2.73
-0.99,0.17,-0.03,3.22,-5.32,-2.8
-0.99,0.18,-0.03,2.94,-5.88,-2.52
-0.99,0.18,-0.03,2.94,-5.74,-2.8
-0.99,0.18,-0.03,3.15,-6.23,-2.73
-0.99,0.18,-0.03,3.29,-6.44,-3.01
-0.99,0.18,-0.03,3.01,-6.23,-2.94
-1,0.17,-0.03,3.08,-5.74,-2.87
-1,0.16,-0.03,2.52,-5.39,-2.94
-0.99,0.16,-0.03,2.17,-5.53,-3.22
-0.99,0.16,-0.04,2.17,-6.79,-3.85
-0.98,0.14,-0.03,1.82,-7,-2.38
-0.99,0.17,-0.01,0.98,-5.88,-3.64
-0.99,0.17,-0.03,0,-7.28,-4.48
-0.99,0.17,-0.04,-0.07,-7.98,-4.06
-0.99,0.17,-0.03,0.42,-7.91,-4.55
-0.99,0.17,-0.03,0.56,-8.19,-4.69
-0.99,0.18,-0.03,0.49,-8.26,-4.62
-0.98,0.18,-0.03,1.26,-8.05,-4.76
-0.98,0.18,-0.03,1.4,-8.47,-4.76
-0.98,0.17,-0.03,1.12,-8.4,-4.55
-0.99,0.17,-0.03,1.26,-8.12,-4.41
-1,0.16,-0.03,1.54,-8.05,-4.41
-0.99,0.17,-0.02,1.61,-8.26,-4.48
-0.99,0.17,-0.02,1.54,-8.47,-4.41
-0.99,0.18,-0.02,1.47,-8.26,-4.41
-0.99,0.18,-0.02,2.31,-8.19,-3.99
-0.99,0.18,-0.02,2.31,-7.91,-3.71
-0.99,0.17,-0.03,2.45,-7.77,-3.22
-0.99,0.16,-0.03,3.01,-7.77,-2.66
-0.99,0.15,-0.03,3.22,-7.35,-2.24
-1,0.15,-0.03,2.73,-7.21,-2.31
-1,0.14,-0.02,2.52,-6.79,-2.17
-1,0.14,-0.02,2.24,-5.95,-2.38
-1,0.14,-0.02,1.4,-5.88,-3.01
-1.01,0.14,-0.02,0.91,-5.6,-3.78
-1.01,0.14,-0.03,0.56,-5.88,-4.55
-1,0.14,-0.03,0.84,-6.09,-5.04
-1,0.14,-0.02,1.19,-6.3,-4.97
-1,0.15,-0.02,1.33,-6.65,-4.76
-0.99,0.15,-0.02,0.84,-6.79,-4.41
-0.99,0.17,-0.03,0.7,-7.07,-4.13
-1,0.17,-0.03,0.84,-7.42,-3.5
-0.99,0.18,-0.03,1.68,-8.26,-2.94
-0.99,0.19,-0.04,1.61,-9.03,-2.59
-0.99,0.19,-0.04,2.24,-9.31,-2.59
-0.98,0.2,-0.04,4.06,-10.01,-1.61
-0.99,0.2,-0.03,5.11,-9.94,-1.19
-0.99,0.2,-0.02,6.65,-8.75,-1.12
-0.99,0.18,-0.02,7.63,-7.07,-0.63
-0.99,0.16,-0.02,8.33,-5.74,-0.42
-0.99,0.16,-0.02,9.24,-5.18,0.14
-0.99,0.16,-0.02,9.24,-4.9,0.49
-0.99,0.17,-0.01,8.26,-4.9,0.91
-0.99,0.17,-0.01,7.84,-4.2,1.54
-0.99,0.17,-0.01,7.14,-3.64,2.03
-1,0.15,-0.01,6.37,-3.29,2.38
-1,0.15,-0.01,5.67,-2.94,2.73
-1,0.15,-0.01,4.97,-2.38,2.8
-1,0.15,-0.01,3.99,-2.45,2.94
-1,0.15,-0.01,3.36,-2.59,3.01
-1,0.15,0,2.8,-3.01,3.22
-1,0.15,0,1.96,-3.01,2.87
-1,0.14,0.01,1.26,-3.01,2.8
-1,0.13,0.01,1.4,-3.71,2.52
-1,0.12,0.01,-0.56,-3.99,2.17
-1,0.13,0.01,-1.4,-4.27,1.68
-1,0.13,0.01,-2.38,-4.9,0.84
-1.01,0.13,0,-2.94,-5.32,0.84
-1,0.13,0,-3.43,-4.76,0.07
-1,0.14,-0.01,-3.99,-3.99,-0.42
-1,0.14,-0.01,-3.99,-3.15,-0.77
-1,0.14,-0.02,-3.71,-3.43,-0.77
-0.99,0.15,-0.01,-3.29,-3.22,-1.05
-0.99,0.16,-0.01,-3.15,-3.5,-0.77
-0.99,0.15,-0.01,-3.36,-3.71,-0.77
-1,0.14,-0.01,-3.29,-2.94,-0.49
-1,0.14,-0.01,-3.92,-2.03,-0.63
-1,0.15,-0.01,-4.13,-2.1,-0.7
-1,0.15,-0.01,-4.2,-2.24,-0.7
-1,0.15,-0.01,-4.2,-2.24,-0.98
-1,0.15,-0.02,-3.85,-2.73,-0.91
-1,0.14,-0.02,-2.8,-2.73,-1.19
-1,0.14,-0.01,-2.24,-3.22,-1.19
-0.99,0.15,-0.01,-1.47,-3.57,-1.54
